1.756936519,0.706001491,0
1.769210383,0.708581674,0
1.781457399,0.711161857,0
1.793676251,0.71374204,0
1.805866919,0.716322224,0
1.818027399,0.718902407,0
1.8301581,0.72148259,0
1.842256982,0.724062773,0
1.854324849,0.726642957,0
1.866359813,0.72922314,0
1.878362413,0.731803323,0
1.890331829,0.734383506,0
1.902266287,0.73696369,0
1.914167768,0.739543873,0
1.926033689,0.742124056,0
1.937864269,0.744704239,0
1.949660251,0.747284423,0
1.961419906,0.749864606,0
1.97314427,0.752444789,0
1.98483262,0.755024972,0
1.996483587,0.757605156,0
2.008098582,0.760185339,0
2.019677419,0.762765522,0
2.031218482,0.765345705,0
2.042723038,0.767925889,0
2.054191803,0.770506072,0
2.065622307,0.773086255,0
2.07701567,0.775666438,0
2.088372606,0.778246622,0
2.099692801,0.780826805,0
2.110975228,0.783406988,0
2.122220906,0.785987171,0
2.133429726,0.788567355,0
2.144601984,0.791147538,0
2.155737037,0.793727721,0
2.166835077,0.796307904,0
2.177896674,0.798888088,0
2.18892206,0.801468271,0
2.199911564,0.804048454,0
2.210863493,0.806628637,0
2.221779661,0.809208821,0
2.232660229,0.811789004,0
2.243504813,0.814369187,0
2.25431382,0.81694937,0
2.265087175,0.819529554,0
2.275824405,0.822109737,0
2.286526822,0.82468992,0
2.297194155,0.827270103,0
2.307826728,0.829850287,0
2.318424859,0.83243047,0
2.328988277,0.835010653,0
2.339517882,0.837590836,0
2.350012797,0.84017102,0
2.360473733,0.842751203,0
2.370900578,0.845331386,0
2.381294226,0.847911569,0
2.391654412,0.850491753,0
2.401981672,0.853071936,0
2.412275894,0.855652119,0
2.422537279,0.858232302,0
2.432766428,0.860812486,0
2.442963005,0.863392669,0
2.453127679,0.865972852,0
2.463260625,0.868553035,0
2.473361731,0.871133219,0
2.48343111,0.873713402,0
2.493469422,0.876293585,0
2.503476788,0.878873768,0
2.513452895,0.881453952,0
2.523399007,0.884034135,0
2.533314261,0.886614318,0
2.54319932,0.889194501,0
2.553054262,0.891774685,0
2.562879515,0.894354868,0
2.572675198,0.896935051,0
2.582441491,0.899515234,0
2.592178619,0.902095417,0
2.601886778,0.904675601,0
2.611566197,0.907255784,0
2.621217101,0.909835967,0
2.630839665,0.91241615,0
2.640434135,0.914996334,0
2.650000689,0.917576517,0
2.659538879,0.9201567,0
2.669049514,0.922736883,0
2.67853286,0.925317067,0
2.687989055,0.92789725,0
2.697418371,0.930477433,0
2.706820984,0.933057616,0
2.716197122,0.9356378,0
2.72554695,0.938217983,0
2.734870547,0.940798166,0
2.744167346,0.943378349,0
2.753438465,0.945958533,0
2.762684053,0.948538716,0
2.771904299,0.951118899,0
2.781099474,0.953699082,0
2.790269706,0.956279266,0
2.79941433,0.958859449,0
2.808533967,0.961439632,0
2.817629289,0.964019815,0
2.826700394,0.966599999,0
2.835747532,0.969180182,0
2.844770523,0.971760365,0
2.85376878,0.974340548,0
2.862743566,0.976920732,0
2.871695118,0.979500915,0
2.880623558,0.982081098,0
2.889528475,0.984661281,0
2.898409687,0.987241465,0
2.907268362,0.989821648,0
2.916104648,0.992401831,0
2.924918621,0.994982014,0
2.933708964,0.997562198,0
2.942477401,1.000142381,0
2.951224167,1.002722564,0
2.959949329,1.005302747,0
2.968651351,1.007882931,0
2.97733219,1.010463114,0
2.98599197,1.013043297,0
2.994630377,1.01562348,0
3.003246679,1.018203664,0
3.011842386,1.020783847,0
3.020417722,1.02336403,0
3.028971377,1.025944213,0
3.037504363,1.028524397,0
3.046017426,1.03110458,0
3.054510037,1.033684763,0
3.062981594,1.036264946,0
3.071433684,1.03884513,0
3.079866282,1.041425313,0
3.088277697,1.044005496,0
3.096670092,1.046585679,0
3.105043643,1.049165863,0
3.11339622,1.051746046,0
3.121730165,1.054326229,0
3.130045693,1.056906412,0
3.138340624,1.059486596,0
3.146617335,1.062066779,0
3.154875871,1.064646962,0
3.163114305,1.067227145,0
3.171335005,1.069807329,0
3.179537439,1.072387512,0
3.187720613,1.074967695,0
3.195886432,1.077547878,0
3.204033752,1.080128062,0
3.212162763,1.082708245,0
3.220274871,1.085288428,0
3.228367971,1.087868611,0
3.236444016,1.090448795,0
3.244502841,1.093028978,0
3.252543286,1.095609161,0
3.260567433,1.098189344,0
3.268573486,1.100769528,0
3.276562735,1.103349711,0
3.284535458,1.105929894,0
3.292490243,1.108510077,0
3.300429359,1.111090261,0
3.308350747,1.113670444,0
3.316256085,1.116250627,0
3.324144986,1.11883081,0
3.332016984,1.121410994,0
3.339873744,1.123991177,0
3.347712839,1.12657136,0
3.355537053,1.129151543,0
3.363344385,1.131731727,0
3.371136342,1.13431191,0
3.378912326,1.136892093,0
3.386672437,1.139472276,0
3.394417467,1.14205246,0
3.402146092,1.144632643,0
3.409860438,1.147212826,0
3.417558022,1.149793009,0
3.42524172,1.152373193,0
3.432908935,1.154953376,0
3.440562159,1.157533559,0
3.448199525,1.160113742,0
3.455822662,1.162693926,0
3.463430462,1.165274109,0
3.471023929,1.167854292,0
3.478602413,1.170434475,0
3.486166546,1.173014658,0
3.493716101,1.175594842,0
3.501251296,1.178175025,0
3.508772025,1.180755208,0
3.516278634,1.183335391,0
3.523771112,1.185915575,0
3.531249378,1.188495758,0
3.538713634,1.191075941,0
3.546164117,1.193656124,0
3.553600743,1.196236308,0
3.561023476,1.198816491,0
3.568432461,1.201396674,0
3.57582841,1.203976857,0
3.583209983,1.206557041,0
3.590578857,1.209137224,0
3.597933371,1.211717407,0
3.605275719,1.21429759,0
3.612603531,1.216877774,0
3.619919558,1.219457957,0
3.627220961,1.22203814,0
3.634510606,1.224618323,0
3.641786464,1.227198507,0
3.649049847,1.22977869,0
3.65630029,1.232358873,0
3.663537732,1.234939056,0
3.670762848,1.23751924,0
3.677974856,1.240099423,0
3.685175347,1.242679606,0
3.692361975,1.245259789,0
3.699537376,1.247839973,0
3.706699396,1.250420156,0
3.713849849,1.253000339,0
3.720987801,1.255580522,0
3.728113379,1.258160706,0
3.735227327,1.260740889,0
3.742328524,1.263321072,0
3.749418504,1.265901255,0
3.756496072,1.268481439,0
3.763561789,1.271061622,0
3.770616047,1.273641805,0
3.777657936,1.276221988,0
3.784689184,1.278802172,0
3.791707441,1.281382355,0
3.798714886,1.283962538,0
3.805711125,1.286542721,0
3.812695022,1.289122905,0
3.8196685,1.291703088,0
3.826629704,1.294283271,0
3.833580195,1.296863454,0
3.840519791,1.299443638,0
3.847447316,1.302023821,0
3.854364628,1.304604004,0
3.861270024,1.307184187,0
3.868164765,1.309764371,0
3.875049267,1.312344554,0
3.881921492,1.314924737,0
3.888783722,1.31750492,0
3.895635265,1.320085104,0
3.902475319,1.322665287,0
3.909305492,1.32524547,0
3.916124357,1.327825653,0
3.922932794,1.330405837,0
3.929731536,1.33298602,0
3.936518496,1.335566203,0
3.943295455,1.338146386,0
3.950062697,1.34072657,0
3.95681842,1.343306753,0
3.963564579,1.345886936,0
3.970300867,1.348467119,0
3.977026058,1.351047303,0
3.983741517,1.353627486,0
3.990447206,1.356207669,0
3.997141901,1.358787852,0
4.003827307,1.361368036,0
4.010503,1.363948219,0
